Sites,Depth,X Value 1 two_theta,X Value 2 peak_height,X Value 3 peak_width,X Value 4 MgCO3
1007,629.3,29.44,3399,0.185486258,1.514165459
1007,629.3,30.72,144,0.185625,42.66601641
1007,632.12,29.43,3387,0.175908356,1.178402809
1007,632.12,30.73,156,0.202954545,42.97385462
1007,640.46,29.39,3376,0.161096645,-0.166959273
1007,640.46,30.69,104,0.125492424,41.74128275
1007,648.74,29.42,3564,0.1769452,0.842409246
1007,650.87,29.44,3058,0.184446951,1.514165459
1007,650.87,30.72,202,0.180821678,42.66601641
1007,658.29,29.43,3283,0.162566819,1.178402809
1007,661.03,29.39,3158,0.156660035,-0.166959273
1007,661.03,30.71,1050,0.18956044,42.35797516
1007,669.22,29.47,3434,0.179468774,2.520070283
1007,677.54,29.45,2323,0.178135942,1.849697431
1007,677.54,30.7,1656,0.16167917,42.04973067
1007,679.73,29.46,2601,0.178881537,2.184998961
1007,682.41,29.44,3516,0.187662743,1.514165459
1007,682.41,30.73,144,0.185175439,42.97385462
1007,687.2,29.04,88,0.039458689,-12.09880841
1007,687.2,29.41,1697,0.188942052,0.506184536
1007,687.2,30.7,144,0.181891253,42.04973067
1007,689.74,29.54,3192,0.208815956,4.859143337
1007,689.74,30.83,262,0.197057416,46.04111311
1007,692.7,29.5,3481,0.189633398,3.523905339
1007,696.8,29.48,3422,0.183768265,2.85491163
1007,699.32,29.46,1806,0.203796487,2.184998961
1007,699.32,30.74,681,0.203801843,43.28148999
1007,706.39,29.43,3283,0.182384689,1.178402809
1007,706.39,30.71,164,0.197723785,42.35797516
1007,709.32,29.49,2107,0.181637433,3.189523238
1007,709.32,30.72,1681,0.158301196,42.66601641
1007,716,29.42,2683,0.195359296,0.842409246
1007,716,30.63,292,0.183831522,39.88631197
1007,718.89,29.55,3003,0.208345766,5.192381397
1007,718.89,30.78,137,0.193230769,44.51000703
1007,725.59,29.41,3807,0.153236372,0.506184536
1007,728.41,29.48,2034,0.191065363,2.85491163
1007,728.41,30.83,177,0.175452899,46.04111311
1007,731.29,29.4,3091,0.157766204,0.169728441
1007,731.29,30.71,1260,0.177571027,42.35797516
1007,735.21,29.44,2107,0.199757712,1.514165459
1007,735.21,30.74,213,0.185875,43.28148999
1007,738.17,29,128,0.031190476,-13.48099705
1007,738.17,29.4,3411,0.171928009,0.169728441
1007,744.8,29.43,2916,0.187587066,1.178402809
1007,747.54,29.44,2052,0.183555861,1.514165459
1007,747.54,30.71,1866,0.164120438,42.35797516
1007,754.5,29.44,2938,0.176789174,1.514165459
1007,754.5,30.71,161,0.145811966,42.35797516
1007,756.83,29.36,2591,0.181079746,-1.178414503
1007,756.83,30.63,484,0.186018519,39.88631197
1007,759.56,29.51,2862,0.201652557,3.858058166
1007,759.56,30.83,497,0.195381914,46.04111311
1007,764.23,29.41,3588,0.166920098,0.506184536
1007,764.23,30.69,204,0.187857143,41.74128275
1007,766.78,29.39,3540,0.168045867,-0.166959273
1007,766.78,30.68,119,0.114857143,41.4326312
1007,773.84,29.39,3434,0.166933699,-0.166959273
1007,776.67,29.38,2694,0.174674705,-0.503878844
1007,776.67,30.71,289,0.164313187,42.35797516
1007,783.4,29.41,3411,0.169304033,0.506184536
1007,786.38,29.43,3481,0.180270365,1.178402809
1007,793,29.48,3505,0.175337094,2.85491163
1007,793,30.78,139,0.169772727,44.51000703
1007,795.82,29.39,3047,0.186652762,-0.166959273
1007,802.6,29.42,3226,0.187525066,0.842409246
1007,802.6,30.71,114,0.13492437,42.35797516
1007,805.49,29.42,3600,0.176919206,0.842409246
1007,805.49,30.71,552,0.153932069,42.35797516
1007,812.3,29.41,2052,0.201268072,0.506184536
1007,812.3,30.07,86,0.026127946,22.21175176
1007,812.3,30.73,96,0.085533769,42.97385462
1007,815.08,29.41,4186,0.162938982,0.506184536
1007,815.08,30.71,595,0.157918182,42.35797516
1007,821.88,29.45,3770,0.178858916,1.849697431
1007,821.88,29.92,92,0.030909091,17.36375578
1007,821.88,30.73,139,0.146152597,42.97385462
1007,824.68,29.41,2591,0.187594238,0.506184536
1007,824.68,30.7,193,0.177179487,42.04973067
1007,831.48,29.45,3624,0.179682234,1.849697431
1007,831.48,30.71,130,0.136166667,42.35797516
1007,834.26,29.45,3505,0.176078315,1.849697431
1007,834.26,30.68,185,0.102730263,41.4326312
1007,841.07,29.42,2421,0.183542308,0.842409246
1007,841.07,30.71,1076,0.163303874,42.35797516
1007,843.91,29.41,3894,0.15888733,0.506184536
1007,850.67,29.4,2852,0.163731867,0.169728441
1007,850.67,30.72,1211,0.165494624,42.66601641
1007,853.36,29.42,4277,0.156462923,0.842409246
1007,853.36,30.68,269,0.125464706,41.4326312
1007,860.3,29.39,3684,0.166255898,-0.166959273
1007,860.3,30.71,210,0.159503106,42.35797516
1007,869.9,29.45,3648,0.17875163,1.849697431
1007,869.9,30.71,123,0.13281746,42.35797516
1007,872.48,29.56,3516,0.184843493,5.525391345
1007,872.48,30.91,135,0.122142857,48.48044755
1007,879.41,29.49,3446,0.190318399,3.189523238
1007,889.1,29.42,3540,0.184603545,0.842409246
1007,889.1,30.78,156,0.169167292,44.51000703
1007,898.7,29.41,3446,0.173032116,0.506184536
1007,901.65,29.41,3956,0.173015613,0.506184536
1007,908.52,29.38,3709,0.165096344,-0.503878844
1007,918.02,29.37,3795,0.14950499,-0.841030508
1007,918.02,30.68,110,0.127272727,41.4326312
1007,920.82,29.58,3648,0.191277647,6.190727832
1007,927.6,29.36,3204,0.156053815,-1.178414503
1007,927.6,30.73,207,0.180727273,42.97385462
1007,930.53,29.38,4264,0.152548002,-0.503878844
1007,933.47,29.45,3969,0.164014536,1.849697431
1007,933.47,30.76,169,0.146309524,43.896153
1007,937.3,29.47,3564,0.196082251,2.520070283
1007,937.3,30.76,193,0.145576923,43.896153
1007,946.88,29.5,2591,0.201320846,3.523905339
1007,946.88,30.85,106,0.196153846,46.65214806
1007,956.47,29.37,3906,0.143905734,-0.841030508
1007,956.47,30.72,196,0.150271493,42.66601641
1007,959.26,29.38,3069,0.166882024,-0.503878844
1007,959.26,30.71,246,0.144101382,42.35797516
1007,961.51,29.42,3158,0.159954792,0.842409246
1007,961.51,30.06,110,0.02513834,21.89007553
1007,961.51,30.78,130,0.165518395,44.51000703
1007,966.1,29.4,3994,0.154410257,0.169728441
1007,966.1,30.75,85,0.104206349,43.58892272
1007,968.85,29.4,2788,0.185825372,0.169728441
1007,968.85,30.76,96,0.108666667,43.896153
1007,971.46,29.4,2894,0.17744711,0.169728441
1007,971.46,30.74,92,0.201384615,43.28148999
1007,974.19,29.42,2809,0.194774274,0.842409246
1007,975.69,29.4,4058,0.16666931,0.169728441
1007,975.69,30.68,92,0.071919192,41.4326312
1007,985.4,29.43,3721,0.161134023,1.178402809
1007,985.4,30.73,475,0.161132184,42.97385462
1007,988.23,29.44,3709,0.172287766,1.514165459
1007,988.23,30.77,190,0.152371917,44.20318104
1007,995,29.45,3469,0.176733822,1.849697431
1007,995,30.78,372,0.159867886,44.51000703
1007,997.87,29.4,2862,0.190490881,0.169728441
1007,997.87,30.68,174,0.166177156,41.4326312
1007,1000.82,29.4,2873,0.176940637,0.169728441
1007,1000.82,30.71,193,0.120191304,42.35797516
1007,1002.63,29.37,2735,0.168033333,-0.841030508
1007,1002.63,29.99,102,0.035846154,19.63226212
1007,1002.63,30.71,253,0.147368421,42.35797516
1007,1004.7,29.38,2884,0.16931144,-0.503878844
1007,1004.7,29.86,106,0.036826923,15.41075411
1007,1004.7,30.72,222,0.152017647,42.66601641
1007,1006.99,29.38,2756,0.165258235,-0.503878844
1007,1006.99,30.73,250,0.165974843,42.97385462
1007,1009.72,29.36,3505,0.150733715,-1.178414503
1007,1009.72,30.68,475,0.158894984,41.4326312
1007,1014.29,29.19,185,0.023047619,-6.949720227
1007,1014.29,29.48,2411,0.201067265,2.85491163
1007,1014.29,30.76,502,0.193465966,43.896153
1007,1016.86,29.33,3457,0.149600483,-2.191962843
1007,1016.86,30.66,702,0.166237179,40.8147164
1007,1019.3,29.41,4316,0.145043233,0.506184536
1007,1019.3,30.73,420,0.164982682,42.97385462
1007,1021.54,29.43,3469,0.173189471,1.178402809
1007,1021.54,30.72,202,0.139047619,42.66601641
1007,1023.93,29.41,2873,0.184789233,0.506184536
1007,1023.93,30.65,110,0.081166667,40.50545276
1007,1026.69,29.4,3047,0.172667749,0.169728441
1007,1026.69,30.76,213,0.131675824,43.896153
1007,1033.51,29.39,3869,0.159656184,-0.166959273
1007,1033.51,30.69,286,0.170040816,41.74128275
1007,1043.2,29.38,3819,0.154676307,-0.503878844
1007,1043.2,30.7,225,0.161865079,42.04973067
1007,1046.19,29.41,4382,0.133462245,0.506184536
1007,1046.19,30.73,182,0.145874126,42.97385462
1007,1049,29.42,3576,0.162308819,0.842409246
1007,1049,30.7,185,0.1552,42.04973067
1007,1052.79,29.42,3387,0.174388552,0.842409246
1007,1052.79,30.73,289,0.152764151,42.97385462
1007,1055.38,29.38,3576,0.154221442,-0.503878844
1007,1055.38,30.71,169,0.173971903,42.35797516
1007,1058.19,29.39,3102,0.174285714,-0.166959273
1007,1058.19,30.69,121,0.139408213,41.74128275
1007,1062.48,29.4,3770,0.157687244,0.169728441
1007,1062.48,30.72,182,0.153533835,42.66601641
1007,1065.21,29.39,3469,0.151885042,-0.166959273
1007,1065.21,30.68,102,0.124545455,41.4326312
1007,1067.73,29.39,4264,0.14746638,-0.166959273
1007,1067.73,30.72,190,0.136969697,42.66601641
1007,1072.11,29.41,2450,0.167469817,0.506184536
1007,1072.11,29.93,159,0.020114865,17.68848563
1007,1072.11,30.05,149,0.020648715,21.56818259
1007,1072.11,30.76,408,0.158846154,43.896153
1007,1075.01,29.4,3684,0.159498747,0.169728441
1007,1075.01,29.95,86,0.033846154,18.33728693
1007,1075.01,30.73,149,0.17,42.97385462
1007,1077.63,29.42,3684,0.163251691,0.842409246
1007,1077.63,30.72,331,0.164213099,42.66601641
1007,1081.69,29.4,2694,0.181494197,0.169728441
1007,1081.69,29.92,144,0.095866667,17.36375578
1007,1081.69,30.72,106,0.094411765,42.66601641
1007,1084.57,29.4,3684,0.168003419,0.169728441
1007,1084.57,29.87,102,0.021046196,15.7368058
1007,1084.57,30.71,121,0.1875,42.35797516
1007,1091.31,29.4,3856,0.156642503,0.169728441
1007,1091.31,30.69,144,0.138205128,41.74128275
1007,1094.12,29.39,3058,0.156252252,-0.166959273
1007,1094.12,30.74,123,0.125428571,43.28148999
1007,1096.91,29.4,3528,0.158787879,0.169728441
1007,1096.91,30.04,88,0.027166667,21.24607274
1007,1096.91,30.74,276,0.154617117,43.28148999
1007,1099.13,29.4,3411,0.160624973,0.169728441
1007,1099.13,30.7,177,0.17880094,42.04973067
1007,1100.98,29.39,3745,0.151066395,-0.166959273
1007,1100.98,29.95,96,0.046590909,18.33728693
1007,1100.98,30.72,154,0.124401709,42.66601641
1007,1103.56,29.39,3564,0.154811463,-0.166959273
1007,1103.56,30.72,119,0.177916667,42.66601641
1007,1106.52,29.41,3238,0.146751798,0.506184536
1007,1106.52,30.73,190,0.146877193,42.97385462
1007,1109.39,29.46,3329,0.162277265,2.184998961
1007,1109.39,30.06,102,0.021826087,21.89007553
1007,1109.39,30.81,185,0.1905625,45.42927467
1007,1110.7,29.37,2938,0.169348626,-0.841030508
1007,1110.7,29.87,106,0.059266304,15.7368058
1007,1112.5,29.37,3014,0.14918886,-0.841030508
1007,1112.5,29.87,112,0.02125,15.7368058
1007,1112.5,30.7,335,0.163590226,42.04973067
1007,1115.19,29.43,2694,0.172011121,1.178402809
1007,1115.19,29.97,117,0.02204023,18.98521184
1007,1115.19,30.79,204,0.168571429,44.81663117
1007,1117.76,29.48,3069,0.186813191,2.85491163
1007,1117.76,30.79,121,0.167333333,44.81663117
1007,1120.26,29.34,2621,0.156885118,-1.853880432
1007,1120.26,29.86,110,0.045,15.41075411
1007,1120.26,30.33,90,0.021605351,30.49997358
1007,1120.26,30.69,400,0.175232264,41.74128275
1007,1122.58,29.37,4212,0.143459535,-0.841030508
1007,1122.58,30.73,169,0.136993464,42.97385462
1007,1125.78,29.38,3387,0.156777189,-0.503878844
1007,1125.78,30.72,166,0.152053571,42.66601641
1007,1129.93,29.43,3329,0.192869074,1.178402809
1007,1132.69,29.47,3399,0.18037931,2.520070283
1007,1132.69,30.78,177,0.136479263,44.51000703
1007,1139.59,29.39,3660,0.156334823,-0.166959273
1007,1139.59,30.72,159,0.198990385,42.66601641
1007,1142.65,29.44,3446,0.164047675,1.514165459
1007,1142.65,30.82,169,0.15375,45.73529442
1007,1145.46,29.39,3819,0.156983977,-0.166959273
1007,1145.46,30.7,110,0.156666667,42.04973067
1007,1149.2,29.45,3931,0.153155446,1.849697431
1007,1149.2,30.82,146,0.17742823,45.73529442
1007,1152.11,29.4,3481,0.160745089,0.169728441
1007,1152.11,30.75,193,0.136053571,43.58892272
1007,1154.98,29.37,3422,0.162871324,-0.841030508
1007,1154.98,30.75,331,0.138622159,43.58892272
1007,1158.8,29.45,3648,0.172322083,1.849697431
1007,1158.8,30.77,193,0.137142857,44.20318104
1007,1161.58,29.4,3564,0.160439598,0.169728441
1007,1161.58,30.74,98,0.174561404,43.28148999
1007,1164.52,29.47,3982,0.164238735,2.520070283
1007,1166.96,29.41,3272,0.169241523,0.506184536
1007,1166.96,30.74,96,0.197,43.28148999
1007,1168.46,29.39,3125,0.16081391,-0.166959273
1007,1168.46,30.75,86,0.146538462,43.58892272
1007,1171.54,29.44,4020,0.156784947,1.514165459
1007,1171.54,30.73,125,0.138405797,42.97385462
1007,1174.26,29.4,3660,0.158289265,0.169728441
1007,1174.26,30.73,172,0.151060606,42.97385462
1007,1178.1,29.43,3709,0.163683257,1.178402809
1007,1178.1,30.75,137,0.129289216,43.58892272
1007,1180.98,29.4,2938,0.174710983,0.169728441
1007,1180.98,30.74,346,0.16161526,43.28148999
1007,1187.69,29.45,3481,0.17086714,1.849697431
1007,1190.7,29.43,3733,0.179262251,1.178402809
1007,1197.29,29.39,3869,0.160671434,-0.166959273
1007,1197.29,30.71,86,0.15241453,42.35797516
1007,1198.62,29.46,3125,0.177538846,2.184998961
1007,1198.62,30.79,137,0.143174603,44.81663117
1007,1206.9,29.45,3025,0.216341058,1.849697431
1007,1206.9,30.75,85,0.150102302,43.58892272
1007,1216.5,29.41,2673,0.221209448,0.506184536
1007,1218.38,29.44,3192,0.179324249,1.514165459
1007,1226.19,29.38,3399,0.171968408,-0.503878844
1007,1226.19,30.7,128,0.145551282,42.04973067
1008,0.39,29.3,243,0.089167916,-3.20761072
1008,0.39,29.6,610,0.258398693,6.855154643
1008,3.39,29.48,262,0.076947368,2.85491163
1008,3.39,29.78,317,0.287114583,12.79436285
1008,6.34,29.88,1910,0.301646364,16.06263664
1008,6.99,29.47,538,0.054920635,2.520070283
1008,6.99,29.85,1050,0.295404266,15.08448133
1008,9.99,29.41,262,0.132745098,0.506184536
1008,9.99,29.81,384,0.269719697,13.77717493
1008,12.99,29.45,441,0.060690789,1.849697431
1008,12.99,29.75,697,0.269135135,11.80954494
1008,16.49,29.51,376,0.547724329,3.858058166
1008,16.49,29.8,335,0.065451334,13.4497934
1008,19.49,29.5,467,0.272162162,3.523905339
1008,19.49,29.84,328,0.097754011,14.75798724
1008,22.49,29.45,408,0.060718816,1.849697431
1008,22.49,29.79,605,0.576697674,13.12218945
1008,25.49,29.5,404,0.268733333,3.523905339
1008,25.49,29.81,299,0.087307692,13.77717493
1008,26.01,29.44,357,0.277900901,1.514165459
1008,26.01,29.74,250,0.035706294,11.48082551
1008,29.01,29.52,635,0.10290493,4.191981953
1008,29.01,29.78,829,0.499766447,12.79436285
1008,32.01,29.44,515,0.091251009,1.514165459
1008,32.01,29.79,660,0.517504505,13.12218945
1008,35.01,29.48,506,0.223173039,2.85491163
1008,35.01,29.79,353,0.114920635,13.12218945
1008,35.49,29.45,246,0.278896552,1.849697431
1008,35.49,29.74,182,0.070962963,11.48082551
1008,38.49,29.47,918,0.517764286,2.520070283
1008,38.49,29.75,847,0.118214958,11.80954494
1008,40.59,29.48,1340,0.222659933,2.85491163
1008,40.59,29.79,493,0.036205128,13.12218945
1008,43.59,29.49,454,0.2225,3.189523238
1008,43.59,29.74,250,0.035888889,11.48082551
1008,46.59,29.46,548,0.227558442,2.184998961
1008,46.59,29.7,228,0.026176471,10.16370786
1008,49.59,29.51,548,0.230166667,3.858058166
1008,50.09,29.49,392,0.237551282,3.189523238
1008,53.09,29.49,445,0.25,3.189523238
1008,56.09,29.51,557,0.208422659,3.858058166
1008,59.59,29.47,894,0.210238848,2.520070283
1008,62.59,29.51,441,0.21970964,3.858058166
1008,62.59,29.79,303,0.082076023,13.12218945
1008,62.59,30.67,193,0.13184375,41.12377582
1008,65.59,29.46,548,0.248169268,2.184998961
1008,65.59,29.74,262,0.044364035,11.48082551
1008,65.59,30.69,100,0.094666667,41.74128275
1008,68.36,29.5,1136,0.245397637,3.523905339
1008,68.36,29.71,640,0.029413842,10.49332372
1008,68.36,30.02,117,0.023928571,20.60120141
1008,69.09,29.5,1183,0.212509321,3.523905339
1008,69.09,29.75,625,0.089005848,11.80954494
1008,72.09,29.55,1190,0.231584416,5.192381397
1008,72.09,29.79,635,0.063552632,13.12218945
1008,75.09,29.49,635,0.223394269,3.189523238
1008,75.09,29.74,266,0.026823956,11.48082551
1008,75.09,30.66,104,0.092564103,40.8147164
1008,78.48,29.46,1376,0.216245363,2.184998961
1008,78.48,29.69,548,0.021578073,9.833867331
1008,79.08,29.51,942,0.226586538,3.858058166
1008,79.08,29.78,676,0.131765734,12.79436285
1008,79.08,30.71,90,0.1455625,42.35797516
1008,81.6,29.48,864,0.242736842,2.85491163
1008,81.6,29.77,520,0.108760504,12.46631338
1008,81.6,30.67,125,0.162337662,41.12377582
1008,116.49,29.49,581,0.219743789,3.189523238
1008,119.49,29.49,538,0.189264706,3.189523238
1008,122.49,29.48,279,0.222745098,2.85491163
1008,122.49,29.7,159,0.043536415,10.16370786
1009,0.39,29.44,256,0.021190476,1.514165459
1009,0.39,29.71,718,0.254220648,10.49332372
1009,3.39,29.43,199,0.028803419,1.178402809
1009,3.39,29.77,412,0.28430102,12.46631338
1009,5.19,29.79,396,0.230981818,13.12218945
1009,8.19,29.43,142,0.064253394,1.178402809
1009,8.19,29.78,174,0.238125,12.79436285
1009,11.19,29.44,137,0.080698925,1.514165459
1009,11.19,29.76,185,0.305526316,12.13804082
1009,14.69,29.39,104,0.032353801,-0.166959273
1009,14.69,29.77,146,0.285454545,12.46631338
1009,17.69,29.4,100,0.038888889,0.169728441
1009,17.69,29.76,132,0.263611111,12.13804082
1009,20.69,29.42,161,0.08,0.842409246
1009,20.69,29.76,185,0.258918919,12.13804082
1009,24.19,29.5,449,0.102708333,3.523905339
1009,24.19,29.79,936,0.276025641,13.12218945
1009,27.19,29.44,256,0.123013889,1.514165459
1009,27.19,29.78,357,0.51111437,12.79436285
1009,33.69,29.79,146,0.147777778,13.12218945
1009,36.69,29.47,144,0.03875,2.520070283
1009,36.69,29.79,199,0.304902326,13.12218945
1009,38.7,29.78,1656,0.209946634,12.79436285
1009,42.69,29.72,847,0.254608059,10.82271513
1009,45.69,29.47,357,0.067727273,2.520070283
1009,45.69,29.73,767,0.278983173,11.15188232
1009,48.69,29.45,328,0.11557598,1.849697431
1009,48.69,29.72,454,0.271850962,10.82271513
1009,52.19,29.43,286,0.502657625,1.178402809
1009,52.19,29.75,253,0.101217391,11.80954494
1009,55.19,29.47,202,0.080535117,2.520070283
1009,55.19,29.75,219,0.512698864,11.80954494
1009,56.69,29.44,240,0.117859375,1.514165459
1009,56.69,29.72,276,0.519032258,10.82271513
1009,61.19,29.46,231,0.135039872,2.184998961
1009,61.19,29.75,286,0.285619048,11.80954494
1009,61.69,29.43,222,0.150540401,1.178402809
1009,61.69,29.73,266,0.270882353,11.15188232
1009,64.69,29.46,328,0.069861111,2.184998961
1009,64.69,29.81,571,0.303613445,13.77717493
1009,67.69,29.5,188,0.267434211,3.523905339
1009,67.69,29.77,161,0.065357143,12.46631338
1009,70.69,29.46,188,0.144545455,2.184998961
1009,70.69,29.76,222,0.243267652,12.13804082
1009,71.19,29.43,310,0.066904762,1.178402809
1009,71.19,29.76,384,0.2984375,12.13804082
1009,74.19,29.48,310,0.082166667,2.85491163
1009,74.19,29.72,412,0.275,10.82271513
1009,77.19,29.47,262,0.251275862,2.520070283
1009,77.19,29.77,177,0.061945055,12.46631338
1009,79.99,29.47,210,0.534351852,2.520070283
1009,79.99,29.76,193,0.044234234,12.13804082
1009,79.99,29.89,144,0.020833333,16.38824683
1009,83.69,29.54,967,0.464503953,4.859143337
1009,83.69,29.78,751,0.095318352,12.79436285
1009,86.69,29.45,404,0.055735294,1.849697431
1009,86.69,29.75,686,0.293041667,11.80954494
1009,89.69,29.43,346,0.095072464,1.178402809
1009,89.69,29.77,433,0.279402778,12.46631338
1009,92.69,29.52,216,0.115110518,4.191981953
1009,92.69,29.79,262,0.524086621,13.12218945
1009,95.69,29.43,222,0.133375,1.178402809
1009,95.69,29.74,231,0.531801948,11.48082551
1009,96.33,29.46,222,0.060625,2.184998961
1009,96.33,29.76,246,0.543855311,12.13804082
1009,99.19,29.47,1858,0.206841935,2.520070283
1009,99.19,29.77,511,0.042861905,12.46631338
1009,102.19,29.48,384,0.062538462,2.85491163
1009,102.19,29.78,605,0.30375,12.79436285
1009,105.69,29.46,502,0.495205784,2.184998961
1009,105.69,29.77,424,0.097642276,12.46631338
1009,108.69,29.47,286,0.269563492,2.520070283
1009,108.69,29.75,137,0.052833333,11.80954494
1009,113.51,29.46,339,0.026659903,2.184998961
1009,113.51,29.73,346,0.519911111,11.15188232
1009,114.19,29.47,213,0.244259259,2.520070283
1009,117.19,29.48,369,0.255116408,2.85491163
1009,120.19,29.47,324,0.245393134,2.520070283
1009,123.89,29.49,692,0.228512821,3.189523238
1009,133.29,29.47,1069,0.274394224,2.520070283
1009,133.29,29.76,718,0.061886179,12.13804082
1009,136.29,29.49,1142,0.221382212,3.189523238
1009,136.29,29.77,630,0.039090038,12.46631338
1009,139.29,29.5,829,0.201849415,3.523905339
1009,142.89,29.55,610,0.228368056,5.192381397
1009,142.89,30.67,92,0.166527778,41.12377582
1009,145.9,29.5,445,0.219583333,3.523905339
1009,145.9,29.72,219,0.020019608,10.82271513
1009,161.88,29.48,751,0.107577465,2.85491163
1009,161.88,29.74,853,0.496622571,11.48082551
1009,164.89,29.46,1116,0.197126984,2.184998961
1009,164.89,29.7,299,0.062424242,10.16370786
1009,171.19,29.5,708,0.220451128,3.523905339
1009,174.19,29.49,445,0.200813953,3.189523238
1009,177.19,29.5,566,0.237855072,3.523905339
1009,177.19,29.8,213,0.038545455,13.4497934
1009,177.19,30.7,156,0.128854167,42.04973067
1009,180.49,29.46,1005,0.20712963,2.184998961
1009,183.49,29.54,888,0.200945917,4.859143337
1009,186.49,29.47,734,0.207038462,2.520070283
1009,189.49,29.54,767,0.239781977,4.859143337
1009,189.79,29.53,784,0.211363636,4.525676933
1009,192.79,29.45,829,0.180772938,1.849697431
1009,195.79,29.58,620,0.194036364,6.190727832
1009,198.89,29.51,762,0.226275266,3.858058166
1009,201.89,29.53,801,0.190818713,4.525676933
1009,204.89,29.58,576,0.240614273,6.190727832
1009,204.89,29.88,243,0.042,16.06263664
1009,207.99,29.55,692,0.202773109,5.192381397
1009,207.99,29.79,243,0.044444444,13.12218945
1009,210.99,29.57,566,0.216547619,5.858173413
1009,210.99,29.83,253,0.04781362,14.43127163
1009,213.99,29.46,610,0.189971429,2.184998961
1009,213.99,29.78,259,0.085929487,12.79436285
1009,217.09,29.55,824,0.199809075,5.192381397
1009,220.09,29.5,900,0.202783714,3.523905339
1009,220.09,29.82,357,0.034166667,14.10433427
1009,220.09,30.75,172,0.172395833,43.58892272
1009,223.09,29.48,365,0.211321429,2.85491163
1009,223.09,29.8,151,0.028541667,13.4497934
1003_new_data,0.32,29.51,1668.59,0.069032176,3.858058166
1003_new_data,0.32,29.87,3314.24,0.223679368,15.7368058
1003_new_data,0.4,29.51,1727.57,0.084696525,3.858058166
1003_new_data,0.4,29.86,3040.75,0.237583311,15.41075411
1003_new_data,1.03,29.5,1234.93,0.085186349,3.523905339
1003_new_data,1.03,29.85,2397.98,0.235646723,15.08448133
1003_new_data,1.27,29.51,1043.75,0.084332996,3.858058166
1003_new_data,1.27,29.87,2210.26,0.225917809,15.7368058
1003_new_data,2.22,29.52,1245.62,0.099065769,4.191981953
1003_new_data,2.22,29.86,2072.27,0.229374311,15.41075411
1003_new_data,2.52,29.51,970.91,0.089289833,3.858058166
1003_new_data,2.52,29.87,2085.52,0.225228889,15.7368058
1003_new_data,2.9,29.51,800.99,0.066670662,3.858058166
1003_new_data,2.9,29.88,1832.92,0.222521962,16.06263664
1003_new_data,3.52,29.52,2686.91,0.055046942,4.191981953
1003_new_data,3.52,29.88,3348.24,0.231623177,16.06263664
1003_new_data,3.75,29.52,1229.42,0.084521422,4.191981953
1003_new_data,3.75,29.88,2068.42,0.210852619,16.06263664
1003_new_data,4.98,29.52,1146.34,0.085798647,4.191981953
1003_new_data,4.98,29.86,1685.89,0.23686187,15.41075411
1003_new_data,6.07,29.49,1228.98,0.079594768,3.189523238
1003_new_data,6.07,29.87,1634.97,0.22764215,15.7368058
1003_new_data,7.02,29.51,1046.9,0.092055972,3.858058166
1003_new_data,7.02,29.86,1355.2,0.24478707,15.41075411
1003_new_data,8.02,29.5,1143.63,0.090296617,3.523905339
1003_new_data,8.02,29.85,1259.4,0.261051934,15.08448133
1003_new_data,9.02,29.53,1248.87,0.095222927,4.525676933
1003_new_data,9.02,29.85,1536.86,0.257047416,15.08448133
1003_new_data,10.02,29.5,1089.61,0.100471125,3.523905339
1003_new_data,10.02,29.82,1539.91,0.242125663,14.10433427
1003_new_data,19.91,29.6,4340.87,0.145246581,6.855154643
1003_new_data,19.91,29.89,6834.72,0.209886257,16.38824683
1003_new_data,29.14,29.64,7813.41,0.181995306,8.181286601
1003_new_data,29.14,29.89,3366.66,0.105585574,16.38824683
1003_new_data,40.27,29.59,5371.42,0.17541391,6.523054831
1003_new_data,40.27,29.89,1664.48,0.108765716,16.38824683
1003_new_data,50.54,29.59,9011.26,0.180011979,6.523054831
1003_new_data,50.54,29.77,2109.63,0.010677817,12.46631338
1003_new_data,50.54,30.79,530.51,0.116213141,44.81663117
1003_new_data,70.27,29.58,7912.73,0.178656998,6.190727832
1003_new_data,70.27,29.82,2338.59,0.039979841,14.10433427
1003_new_data,70.27,30.81,1058.81,0.113060476,45.42927467
1003_new_data,92,29.59,3514.93,0.182005855,6.523054831
1003_new_data,92,30.79,257.35,0.130116879,44.81663117
1003_new_data,102.06,29.58,2909.85,0.175734807,6.190727832
1003_new_data,102.06,29.83,1295.37,0.149594357,14.43127163
1003_new_data,120.17,29.57,18267.11,0.162295374,5.858173413
1003_new_data,140.36,29.57,24293.74,0.155979411,5.858173413
1003_new_data,140.36,30.83,514.17,0.131825733,46.04111311
1003_new_data,150.3,29.56,20488.39,0.159045958,5.525391345
1003_new_data,150.3,30.8,869.85,0.154909929,45.12305365
1003_new_data,169.64,29.54,23678.85,0.164437262,4.859143337
1003_new_data,169.64,30.84,7244.47,0.115000932,46.34673092
1003_new_data,180.77,29.54,24746.85,0.151929631,4.859143337
1003_new_data,180.77,30.83,9493.51,0.117174794,46.04111311
1003_new_data,190.21,29.57,22071.23,0.160612028,5.858173413
1003_new_data,190.21,30.48,351.64,0.041419822,35.21652866
1003_new_data,190.21,30.82,13774.13,0.101432461,45.73529442
1003_new_data,207.2,29.55,22007.49,0.15013406,5.192381397
1003_new_data,207.2,30.82,5721.22,0.113979417,45.73529442
